randmarks, x_dist, y_dist, time
,,,
5,0.395222306,0.592633784,1646125971
,,,
6,0.410530657,0.497504413,1646125971
,,,
7,0.416978449,0.441546977,1646125971
,,,
8,0.421912074,0.391356885,1646125971
,,,
9,0.351709127,0.58475852,1646125971
,,,
10,0.348839402,0.484055012,1646125971
,,,
11,0.341574967,0.419451952,1646125971
,,,
12,0.33643505,0.36365065,1646125971
,,,
13,0.316289872,0.603830874,1646125971
,,,
14,0.298385412,0.517276764,1646125971
,,,
15,0.287262201,0.456456363,1646125971
,,,
16,0.281981438,0.399867475,1646125971
,,,
17,0.28749603,0.643763065,1646125971
,,,
18,0.27741164,0.626822174,1646125971
,,,
19,0.289531648,0.66848582,1646125971
,,,
0,0.342488319,0.775171876,1646125971
,,,
1,0.403298348,0.754294276,1646125971
,,,
2,0.455579221,0.703950822,1646125971
,,,
3,0.490654647,0.652549148,1646125971
,,,
4,0.524103761,0.60979569,1646125971
,,,
5,0.395222306,0.592633784,1646125971
,,,
6,0.410530657,0.497504413,1646125971
,,,
7,0.416978449,0.441546977,1646125971
,,,
8,0.421912074,0.391356885,1646125971
,,,
9,0.351709127,0.58475852,1646125971
,,,
10,0.348839402,0.484055012,1646125971
,,,
11,0.341574967,0.419451952,1646125971
,,,
12,0.33643505,0.36365065,1646125971
,,,
13,0.316289872,0.603830874,1646125971
,,,
14,0.298385412,0.517276764,1646125971
,,,
15,0.287262201,0.456456363,1646125971
,,,
16,0.281981438,0.399867475,1646125971
,,,
17,0.28749603,0.643763065,1646125971
,,,
18,0.27741164,0.626822174,1646125971
,,,
19,0.289531648,0.66848582,1646125971
,,,
0,0.342488319,0.775171876,1646125971
,,,
1,0.403298348,0.754294276,1646125971
,,,
2,0.455579221,0.703950822,1646125971
,,,
3,0.490654647,0.652549148,1646125971
,,,
4,0.524103761,0.60979569,1646125971
,,,
5,0.395222306,0.592633784,1646125971
,,,
6,0.410530657,0.497504413,1646125971
,,,
7,0.416978449,0.441546977,1646125971
,,,
8,0.421912074,0.391356885,1646125971
,,,
9,0.351709127,0.58475852,1646125971
,,,
10,0.348839402,0.484055012,1646125971
,,,
11,0.341574967,0.419451952,1646125971
,,,
12,0.33643505,0.36365065,1646125971
,,,
13,0.316289872,0.603830874,1646125971
,,,
14,0.298385412,0.517276764,1646125971
,,,
15,0.287262201,0.456456363,1646125971
,,,
16,0.281981438,0.399867475,1646125971
,,,
17,0.28749603,0.643763065,1646125971
,,,
18,0.27741164,0.626822174,1646125971
,,,
19,0.289531648,0.66848582,1646125971
,,,
0,0.345267832,0.779236495,1646125971
,,,
1,0.405529052,0.757875204,1646125971
,,,
2,0.45445627,0.707653642,1646125971
,,,
3,0.49012208,0.654395878,1646125971
,,,
4,0.523512959,0.607668161,1646125971
,,,
5,0.393704087,0.594332755,1646125971
,,,
6,0.408726275,0.498274505,1646125971
,,,
7,0.416516483,0.442192137,1646125971
,,,
8,0.422662854,0.391864628,1646125971
,,,
9,0.351228178,0.585849881,1646125971
,,,
10,0.347193658,0.484670877,1646125971
,,,
11,0.34002319,0.419659495,1646125971
,,,
12,0.336161405,0.362833917,1646125971
,,,
13,0.316104263,0.605724096,1646125971
,,,
14,0.298924476,0.520147979,1646125971
,,,
15,0.288478911,0.457764804,1646125971
,,,
16,0.2850416,0.399564147,1646125971
,,,
17,0.287817121,0.647378623,1646125971
,,,
18,0.276518255,0.627973318,1646125971
,,,
19,0.289149553,0.668949962,1646125971
,,,
0,0.345267832,0.779236495,1646125971
,,,
1,0.405529052,0.757875204,1646125971
,,,
2,0.45445627,0.707653642,1646125971
,,,
3,0.49012208,0.654395878,1646125971
,,,
4,0.523512959,0.607668161,1646125971
,,,
5,0.393704087,0.594332755,1646125971
,,,
6,0.408726275,0.498274505,1646125971
,,,
7,0.416516483,0.442192137,1646125971
,,,
8,0.422662854,0.391864628,1646125971
,,,
9,0.351228178,0.585849881,1646125971
,,,
10,0.347193658,0.484670877,1646125971
,,,
11,0.34002319,0.419659495,1646125971
,,,
12,0.336161405,0.362833917,1646125971
,,,
13,0.316104263,0.605724096,1646125971
,,,
14,0.298924476,0.520147979,1646125971
,,,
15,0.288478911,0.457764804,1646125971
,,,
16,0.2850416,0.399564147,1646125971
,,,
17,0.287817121,0.647378623,1646125971
,,,
18,0.276518255,0.627973318,1646125971
,,,
19,0.289149553,0.668949962,1646125971
,,,
0,0.345267832,0.779236495,1646125971
,,,
1,0.405529052,0.757875204,1646125971
,,,
2,0.45445627,0.707653642,1646125971
,,,
3,0.49012208,0.654395878,1646125971
,,,
4,0.523512959,0.607668161,1646125971
,,,
5,0.393704087,0.594332755,1646125971
,,,
6,0.408726275,0.498274505,1646125971
,,,
7,0.416516483,0.442192137,1646125971
,,,
8,0.422662854,0.391864628,1646125971
,,,
9,0.351228178,0.585849881,1646125971
,,,
10,0.347193658,0.484670877,1646125971
,,,
11,0.34002319,0.419659495,1646125971
,,,
12,0.336161405,0.362833917,1646125971
,,,
13,0.316104263,0.605724096,1646125971
,,,
14,0.298924476,0.520147979,1646125971
,,,
15,0.288478911,0.457764804,1646125971
,,,
16,0.2850416,0.399564147,1646125971
,,,
17,0.287817121,0.647378623,1646125971
,,,
18,0.276518255,0.627973318,1646125971
,,,
19,0.289149553,0.668949962,1646125971
,,,
0,0.345267832,0.779236495,1646125971
,,,
1,0.405529052,0.757875204,1646125971
,,,
2,0.45445627,0.707653642,1646125971
,,,
3,0.49012208,0.654395878,1646125971
,,,
4,0.523512959,0.607668161,1646125971
,,,
5,0.393704087,0.594332755,1646125971
,,,
6,0.408726275,0.498274505,1646125971
,,,
7,0.416516483,0.442192137,1646125971
,,,
8,0.422662854,0.391864628,1646125971
,,,
9,0.351228178,0.585849881,1646125971
,,,
10,0.347193658,0.484670877,1646125971
,,,
11,0.34002319,0.419659495,1646125971
,,,
12,0.336161405,0.362833917,1646125971
,,,
13,0.316104263,0.605724096,1646125971
,,,
14,0.298924476,0.520147979,1646125971
,,,
15,0.288478911,0.457764804,1646125971
,,,
16,0.2850416,0.399564147,1646125971
,,,
17,0.287817121,0.647378623,1646125971
,,,
18,0.276518255,0.627973318,1646125971
,,,
19,0.289149553,0.668949962,1646125971
,,,
0,0.345267832,0.779236495,1646125971
,,,
1,0.405529052,0.757875204,1646125971
,,,
2,0.45445627,0.707653642,1646125971
,,,
3,0.49012208,0.654395878,1646125971
,,,
4,0.523512959,0.607668161,1646125971
,,,
5,0.393704087,0.594332755,1646125971
,,,
6,0.408726275,0.498274505,1646125971
,,,
7,0.416516483,0.442192137,1646125971
,,,
8,0.422662854,0.391864628,1646125971
,,,
9,0.351228178,0.585849881,1646125971
,,,
10,0.347193658,0.484670877,1646125971
,,,
11,0.34002319,0.419659495,1646125971
,,,
12,0.336161405,0.362833917,1646125971
,,,
13,0.316104263,0.605724096,1646125971
,,,
14,0.298924476,0.520147979,1646125971
,,,
15,0.288478911,0.457764804,1646125971
,,,
16,0.2850416,0.399564147,1646125971
,,,
17,0.287817121,0.647378623,1646125971
,,,
18,0.276518255,0.627973318,1646125971
,,,
19,0.289149553,0.668949962,1646125971
,,,
0,0.347337574,0.767293334,1646125971
,,,
1,0.405212522,0.745001495,1646125971
,,,
2,0.451435864,0.699597478,1646125971
,,,
3,0.486627877,0.648874462,1646125971
,,,
4,0.519753814,0.607173502,1646125971
,,,
5,0.39173758,0.589064181,1646125971
,,,
6,0.406058669,0.495775133,1646125971
,,,
7,0.414660454,0.439049155,1646125971
,,,
8,0.420141548,0.389475584,1646125971
,,,
9,0.349699587,0.583212852,1646125971
,,,
10,0.344729453,0.481324106,1646125971
,,,
11,0.337758422,0.417941868,1646125971
,,,
12,0.331660032,0.366022825,1646125971
,,,
13,0.314684093,0.602798939,1646125971
,,,
14,0.297447681,0.507895291,1646125971
,,,
15,0.289331496,0.451948375,1646125971
,,,
16,0.2850537,0.402675748,1646125971
,,,
17,0.284422755,0.642033458,1646125971
,,,
18,0.270486414,0.593812466,1646125971
,,,
19,0.281342566,0.62155652,1646125971
,,,
0,0.347337574,0.767293334,1646125971
,,,
1,0.405212522,0.745001495,1646125971
,,,
2,0.451435864,0.699597478,1646125971
,,,
3,0.486627877,0.648874462,1646125971
,,,
4,0.519753814,0.607173502,1646125971
,,,
5,0.39173758,0.589064181,1646125971
,,,
6,0.406058669,0.495775133,1646125971
,,,
7,0.414660454,0.439049155,1646125971
,,,
8,0.420141548,0.389475584,1646125971
,,,
9,0.349699587,0.583212852,1646125971
,,,
10,0.344729453,0.481324106,1646125971
,,,
11,0.337758422,0.417941868,1646125971
,,,
12,0.331660032,0.366022825,1646125971
,,,
13,0.314684093,0.602798939,1646125971
,,,
14,0.297447681,0.507895291,1646125971
,,,
15,0.289331496,0.451948375,1646125971
,,,
16,0.2850537,0.402675748,1646125971
,,,
17,0.284422755,0.642033458,1646125971
,,,
18,0.270486414,0.593812466,1646125971
,,,
19,0.281342566,0.62155652,1646125971
,,,
0,0.347337574,0.767293334,1646125971
,,,
1,0.405212522,0.745001495,1646125971
,,,
2,0.451435864,0.699597478,1646125971
,,,
3,0.486627877,0.648874462,1646125971
,,,
4,0.519753814,0.607173502,1646125971
,,,
5,0.39173758,0.589064181,1646125971
,,,
6,0.406058669,0.495775133,1646125971
,,,
7,0.414660454,0.439049155,1646125971
,,,
8,0.420141548,0.389475584,1646125971
,,,
9,0.349699587,0.583212852,1646125971
,,,
10,0.344729453,0.481324106,1646125971
,,,
11,0.337758422,0.417941868,1646125971
,,,
12,0.331660032,0.366022825,1646125971
,,,
13,0.314684093,0.602798939,1646125971
,,,
14,0.297447681,0.507895291,1646125971
,,,
15,0.289331496,0.451948375,1646125971
,,,
16,0.2850537,0.402675748,1646125971
,,,
17,0.284422755,0.642033458,1646125971
,,,
18,0.270486414,0.593812466,1646125971
,,,
19,0.281342566,0.62155652,1646125971
,,,
0,0.347337574,0.767293334,1646125971
,,,
1,0.405212522,0.745001495,1646125971
,,,
2,0.451435864,0.699597478,1646125971
,,,
3,0.486627877,0.648874462,1646125971
,,,
4,0.519753814,0.607173502,1646125971
,,,
5,0.39173758,0.589064181,1646125971
,,,
6,0.406058669,0.495775133,1646125971
,,,
7,0.414660454,0.439049155,1646125971
,,,
8,0.420141548,0.389475584,1646125971
,,,
9,0.349699587,0.583212852,1646125971
,,,
10,0.344729453,0.481324106,1646125971
,,,
11,0.337758422,0.417941868,1646125971
,,,
12,0.331660032,0.366022825,1646125971
,,,
13,0.314684093,0.602798939,1646125971
,,,
14,0.297447681,0.507895291,1646125971
,,,
15,0.289331496,0.451948375,1646125971
,,,
16,0.2850537,0.402675748,1646125971
,,,
17,0.284422755,0.642033458,1646125971
,,,
18,0.270486414,0.593812466,1646125971
,,,
19,0.281342566,0.62155652,1646125971
,,,
0,0.347337574,0.767293334,1646125971
,,,
1,0.405212522,0.745001495,1646125971
,,,
2,0.451435864,0.699597478,1646125971
,,,
3,0.486627877,0.648874462,1646125971
,,,
4,0.519753814,0.607173502,1646125971
,,,
5,0.39173758,0.589064181,1646125971
,,,
6,0.406058669,0.495775133,1646125971
,,,
7,0.414660454,0.439049155,1646125971
,,,
8,0.420141548,0.389475584,1646125971
,,,
9,0.349699587,0.583212852,1646125971
,,,
10,0.344729453,0.481324106,1646125971
,,,
11,0.337758422,0.417941868,1646125971
,,,
12,0.331660032,0.366022825,1646125971
,,,
13,0.314684093,0.602798939,1646125971
,,,
14,0.297447681,0.507895291,1646125971
,,,
15,0.289331496,0.451948375,1646125971
,,,
16,0.2850537,0.402675748,1646125971
,,,
17,0.284422755,0.642033458,1646125971
,,,
18,0.270486414,0.593812466,1646125971
,,,
19,0.281342566,0.62155652,1646125971
,,,
0,0.350693405,0.787663817,1646125971
,,,
1,0.411080122,0.750714898,1646125971
,,,
2,0.454070479,0.695991158,1646125971
,,,
3,0.488000214,0.644557536,1646125971
,,,
4,0.519209981,0.604516804,1646125971
,,,
5,0.389307022,0.59271735,1646125971
,,,
6,0.406568617,0.501803398,1646125971
,,,
7,0.415468633,0.443806708,1646125971
,,,
8,0.41892007,0.395650029,1646125971
,,,
9,0.345765501,0.591112435,1646125971
,,,
10,0.344181091,0.488000989,1646125971
,,,
11,0.340410531,0.423162282,1646125971
,,,
12,0.334118247,0.372738421,1646125971
,,,
13,0.308313549,0.609807193,1646125971
,,,
14,0.300079644,0.513771176,1646125971
,,,
15,0.294254392,0.451877654,1646125971
,,,
16,0.288741797,0.399934232,1646125971
,,,
17,0.274516344,0.645138204,1646125971
,,,
18,0.257115453,0.5789572,1646125971
,,,
19,0.247060493,0.534191489,1646125971
,,,
0,0.350693405,0.787663817,1646125971
,,,
1,0.411080122,0.750714898,1646125971
,,,
2,0.454070479,0.695991158,1646125971
,,,
3,0.488000214,0.644557536,1646125971
,,,
4,0.519209981,0.604516804,1646125971
,,,
5,0.389307022,0.59271735,1646125971
,,,
6,0.406568617,0.501803398,1646125971
,,,
7,0.415468633,0.443806708,1646125971
,,,
8,0.41892007,0.395650029,1646125971
,,,
9,0.345765501,0.591112435,1646125971
,,,
10,0.344181091,0.488000989,1646125971
,,,
11,0.340410531,0.423162282,1646125971
,,,
12,0.334118247,0.372738421,1646125971
,,,
13,0.308313549,0.609807193,1646125971
,,,
14,0.300079644,0.513771176,1646125971
,,,
15,0.294254392,0.451877654,1646125971
,,,
16,0.288741797,0.399934232,1646125971
,,,
17,0.274516344,0.645138204,1646125971
,,,
18,0.257115453,0.5789572,1646125971
,,,
19,0.247060493,0.534191489,1646125971
,,,
0,0.350693405,0.787663817,1646125971
,,,
1,0.411080122,0.750714898,1646125971
,,,
2,0.454070479,0.695991158,1646125971
,,,
3,0.488000214,0.644557536,1646125971
,,,
4,0.519209981,0.604516804,1646125971
,,,
5,0.389307022,0.59271735,1646125971
,,,
6,0.406568617,0.501803398,1646125971
,,,
7,0.415468633,0.443806708,1646125971
,,,
8,0.41892007,0.395650029,1646125971
,,,
9,0.345765501,0.591112435,1646125971
,,,
10,0.344181091,0.488000989,1646125971
,,,
11,0.340410531,0.423162282,1646125971
,,,
12,0.334118247,0.372738421,1646125971
,,,
13,0.308313549,0.609807193,1646125971
,,,
14,0.300079644,0.513771176,1646125971
,,,
15,0.294254392,0.451877654,1646125971
,,,
16,0.288741797,0.399934232,1646125971
,,,
17,0.274516344,0.645138204,1646125971
,,,
18,0.257115453,0.5789572,1646125971
,,,
19,0.247060493,0.534191489,1646125971
,,,
0,0.350693405,0.787663817,1646125971
,,,
1,0.411080122,0.750714898,1646125971
,,,
2,0.454070479,0.695991158,1646125971
,,,
3,0.488000214,0.644557536,1646125971
,,,
4,0.519209981,0.604516804,1646125971
,,,
5,0.389307022,0.59271735,1646125971
,,,
6,0.406568617,0.501803398,1646125971
,,,
7,0.415468633,0.443806708,1646125971
,,,
8,0.41892007,0.395650029,1646125971
,,,
9,0.345765501,0.591112435,1646125971
,,,
10,0.344181091,0.488000989,1646125971
,,,
11,0.340410531,0.423162282,1646125971
,,,
12,0.334118247,0.372738421,1646125971
,,,
13,0.308313549,0.609807193,1646125971
,,,
14,0.300079644,0.513771176,1646125971
,,,
15,0.294254392,0.451877654,1646125971
,,,
16,0.288741797,0.399934232,1646125971
,,,
17,0.274516344,0.645138204,1646125971
,,,
18,0.257115453,0.5789572,1646125971
,,,
19,0.247060493,0.534191489,1646125971
,,,
0,0.350693405,0.787663817,1646125971
,,,
1,0.411080122,0.750714898,1646125971
,,,
2,0.454070479,0.695991158,1646125971
,,,
3,0.488000214,0.644557536,1646125971
,,,
4,0.519209981,0.604516804,1646125971
,,,
5,0.389307022,0.59271735,1646125971
,,,
6,0.406568617,0.501803398,1646125971
,,,
7,0.415468633,0.443806708,1646125971
,,,
8,0.41892007,0.395650029,1646125971
,,,
9,0.345765501,0.591112435,1646125971
,,,
10,0.344181091,0.488000989,1646125971
,,,
11,0.340410531,0.423162282,1646125971
,,,
12,0.334118247,0.372738421,1646125971
,,,
13,0.308313549,0.609807193,1646125971
,,,
14,0.300079644,0.513771176,1646125971
,,,
15,0.294254392,0.451877654,1646125971
,,,
16,0.288741797,0.399934232,1646125971
,,,
17,0.274516344,0.645138204,1646125971
,,,
18,0.257115453,0.5789572,1646125971
,,,
19,0.247060493,0.534191489,1646125971
,,,
0,0.34373042,0.782699108,1646125971
,,,
1,0.404508591,0.752744079,1646125971
,,,
2,0.45254305,0.698727787,1646125971
,,,
3,0.487816781,0.648228347,1646125971
,,,
4,0.521100998,0.610292375,1646125971
,,,
5,0.391814232,0.593634963,1646125971
,,,
6,0.409395069,0.501872301,1646125971
,,,
7,0.417602539,0.443802714,1646125971
,,,
8,0.42080605,0.394682109,1646125971
,,,
9,0.346633315,0.590887666,1646125971
,,,
10,0.346117646,0.486168295,1646125971
,,,
11,0.342902631,0.422376037,1646125971
,,,
12,0.337155849,0.372751057,1646125971
,,,
13,0.307343662,0.608589888,1646125971
,,,
14,0.299144953,0.515418887,1646125971
,,,
15,0.296004504,0.454498529,1646125971
,,,
16,0.293238729,0.403891265,1646125971
,,,
17,0.271406442,0.641934633,1646125971
,,,
18,0.251962066,0.57603085,1646125971
,,,
19,0.239496931,0.532996595,1646125971
,,,
0,0.34373042,0.782699108,1646125971
,,,
1,0.404508591,0.752744079,1646125971
,,,
2,0.45254305,0.698727787,1646125971
,,,
3,0.487816781,0.648228347,1646125971
,,,
4,0.521100998,0.610292375,1646125971
,,,
5,0.391814232,0.593634963,1646125971
,,,
6,0.409395069,0.501872301,1646125971
,,,
7,0.417602539,0.443802714,1646125971
,,,
8,0.42080605,0.394682109,1646125971
,,,
9,0.346633315,0.590887666,1646125971
,,,
10,0.346117646,0.486168295,1646125971
,,,
11,0.342902631,0.422376037,1646125971
,,,
12,0.337155849,0.372751057,1646125971
,,,
13,0.307343662,0.608589888,1646125971
,,,
14,0.299144953,0.515418887,1646125971
,,,
15,0.296004504,0.454498529,1646125971
,,,
16,0.293238729,0.403891265,1646125971
,,,
17,0.271406442,0.641934633,1646125971
,,,
18,0.251962066,0.57603085,1646125971
,,,
19,0.239496931,0.532996595,1646125971
,,,
0,0.34373042,0.782699108,1646125971
,,,
1,0.404508591,0.752744079,1646125971
,,,
2,0.45254305,0.698727787,1646125971
,,,
3,0.487816781,0.648228347,1646125971
,,,
4,0.521100998,0.610292375,1646125971
,,,
5,0.391814232,0.593634963,1646125971
,,,
6,0.409395069,0.501872301,1646125971
,,,
7,0.417602539,0.443802714,1646125971
,,,
8,0.42080605,0.394682109,1646125971
,,,
9,0.346633315,0.590887666,1646125971
,,,
10,0.346117646,0.486168295,1646125971
,,,
11,0.342902631,0.422376037,1646125971
,,,
12,0.337155849,0.372751057,1646125971
,,,
13,0.307343662,0.608589888,1646125971
,,,
14,0.299144953,0.515418887,1646125971
,,,
15,0.296004504,0.454498529,1646125971
,,,
16,0.293238729,0.403891265,1646125971
,,,
17,0.271406442,0.641934633,1646125971
,,,
18,0.251962066,0.57603085,1646125971
,,,
19,0.239496931,0.532996595,1646125971
,,,
0,0.34373042,0.782699108,1646125971
,,,
1,0.404508591,0.752744079,1646125971
,,,
2,0.45254305,0.698727787,1646125971
,,,
3,0.487816781,0.648228347,1646125971
,,,
4,0.521100998,0.610292375,1646125971
,,,
5,0.391814232,0.593634963,1646125971
,,,
6,0.409395069,0.501872301,1646125971
,,,
7,0.417602539,0.443802714,1646125971
,,,
8,0.42080605,0.394682109,1646125971
,,,
9,0.346633315,0.590887666,1646125971
,,,
10,0.346117646,0.486168295,1646125971
,,,
11,0.342902631,0.422376037,1646125971
,,,
12,0.337155849,0.372751057,1646125971
,,,
13,0.307343662,0.608589888,1646125971
,,,
14,0.299144953,0.515418887,1646125971
,,,
15,0.296004504,0.454498529,1646125971
,,,
16,0.293238729,0.403891265,1646125971
,,,
17,0.271406442,0.641934633,1646125971
,,,
18,0.251962066,0.57603085,1646125971
,,,
19,0.239496931,0.532996595,1646125971
,,,
0,0.34373042,0.782699108,1646125971
,,,
1,0.404508591,0.752744079,1646125971
,,,
2,0.45254305,0.698727787,1646125971
,,,
3,0.487816781,0.648228347,1646125971
,,,
4,0.521100998,0.610292375,1646125971
,,,
5,0.391814232,0.593634963,1646125971
,,,
6,0.409395069,0.501872301,1646125971
,,,
7,0.417602539,0.443802714,1646125971
,,,
8,0.42080605,0.394682109,1646125971
,,,
9,0.346633315,0.590887666,1646125971
,,,
10,0.346117646,0.486168295,1646125971
,,,
11,0.342902631,0.422376037,1646125971
,,,
12,0.337155849,0.372751057,1646125971
,,,
13,0.307343662,0.608589888,1646125971
,,,
14,0.299144953,0.515418887,1646125971
,,,
15,0.296004504,0.454498529,1646125971
,,,
16,0.293238729,0.403891265,1646125971
,,,
17,0.271406442,0.641934633,1646125971
,,,
18,0.251962066,0.57603085,1646125971
,,,
19,0.239496931,0.532996595,1646125971
,,,
0,0.344920963,0.794973433,1646125971
,,,
1,0.406352669,0.75912261,1646125971
,,,
2,0.452838331,0.701598108,1646125971
,,,
3,0.487589329,0.648718774,1646125971
,,,
4,0.520181596,0.610036075,1646125971
,,,
5,0.388117611,0.592983663,1646125971
,,,
6,0.405120194,0.501096487,1646125971
,,,
7,0.413127452,0.444397807,1646125971
,,,
8,0.416103035,0.396656692,1646125971
,,,
9,0.342763215,0.591866493,1646125971
,,,
10,0.341151774,0.489155412,1646125971
,,,
11,0.337798595,0.425615519,1646125971
,,,
12,0.332101107,0.377514124,1646125971
,,,
13,0.304076314,0.609861314,1646125971
,,,
14,0.293525249,0.516660571,1646125971
,,,
15,0.289877534,0.457170784,1646125971
,,,
16,0.286718249,0.408828855,1646125971
,,,
17,0.269692272,0.642393112,1646125971
,,,
18,0.247358024,0.574467599,1646125971
,,,
19,0.233282089,0.528839827,1646125971
,,,
0,0.344920963,0.794973433,1646125971
,,,
1,0.406352669,0.75912261,1646125971
,,,
2,0.452838331,0.701598108,1646125971
,,,
3,0.487589329,0.648718774,1646125971
,,,
4,0.520181596,0.610036075,1646125971
,,,
5,0.388117611,0.592983663,1646125971
,,,
6,0.405120194,0.501096487,1646125971
,,,
7,0.413127452,0.444397807,1646125971
,,,
8,0.416103035,0.396656692,1646125971
,,,
9,0.342763215,0.591866493,1646125971
,,,
10,0.341151774,0.489155412,1646125971
,,,
11,0.337798595,0.425615519,1646125971
,,,
12,0.332101107,0.377514124,1646125971
,,,
13,0.304076314,0.609861314,1646125971
,,,
14,0.293525249,0.516660571,1646125971
,,,
15,0.289877534,0.457170784,1646125971
,,,
16,0.286718249,0.408828855,1646125971
,,,
17,0.269692272,0.642393112,1646125971
,,,
18,0.247358024,0.574467599,1646125971
,,,
19,0.233282089,0.528839827,1646125971
,,,
0,0.344920963,0.794973433,1646125971
,,,
1,0.406352669,0.75912261,1646125971
,,,
2,0.452838331,0.701598108,1646125971
,,,
3,0.487589329,0.648718774,1646125971
,,,
4,0.520181596,0.610036075,1646125971
,,,
5,0.388117611,0.592983663,1646125971
,,,
6,0.405120194,0.501096487,1646125971
,,,
7,0.413127452,0.444397807,1646125971
,,,
8,0.416103035,0.396656692,1646125971
,,,
9,0.342763215,0.591866493,1646125971
,,,
10,0.341151774,0.489155412,1646125971
,,,
11,0.337798595,0.425615519,1646125971
,,,
12,0.332101107,0.377514124,1646125971
,,,
13,0.304076314,0.609861314,1646125971
,,,
14,0.293525249,0.516660571,1646125971
,,,
15,0.289877534,0.457170784,1646125971
,,,
16,0.286718249,0.408828855,1646125971
,,,
17,0.269692272,0.642393112,1646125971
,,,
18,0.247358024,0.574467599,1646125971
,,,
19,0.233282089,0.528839827,1646125971
,,,
0,0.344920963,0.794973433,1646125971
,,,
1,0.406352669,0.75912261,1646125971
,,,
2,0.452838331,0.701598108,1646125971
,,,
3,0.487589329,0.648718774,1646125971
,,,
4,0.520181596,0.610036075,1646125971
,,,
5,0.388117611,0.592983663,1646125971
,,,
6,0.405120194,0.501096487,1646125971
,,,
7,0.413127452,0.444397807,1646125971
,,,
8,0.416103035,0.396656692,1646125971
,,,
9,0.342763215,0.591866493,1646125971
,,,
10,0.341151774,0.489155412,1646125971
,,,
11,0.337798595,0.425615519,1646125971
,,,
12,0.332101107,0.377514124,1646125971
,,,
13,0.304076314,0.609861314,1646125971
,,,
14,0.293525249,0.516660571,1646125971
,,,
15,0.289877534,0.457170784,1646125971
,,,
16,0.286718249,0.408828855,1646125971
,,,
17,0.269692272,0.642393112,1646125971
,,,
18,0.247358024,0.574467599,1646125971
,,,
19,0.233282089,0.528839827,1646125971
,,,
0,0.344920963,0.794973433,1646125971
,,,
1,0.406352669,0.75912261,1646125971
,,,
2,0.452838331,0.701598108,1646125971
,,,
3,0.487589329,0.648718774,1646125971
,,,
4,0.520181596,0.610036075,1646125971
,,,
5,0.388117611,0.592983663,1646125971
,,,
6,0.405120194,0.501096487,1646125971
,,,
7,0.413127452,0.444397807,1646125971
,,,
8,0.416103035,0.396656692,1646125971
,,,
9,0.342763215,0.591866493,1646125971
,,,
10,0.341151774,0.489155412,1646125971
,,,
11,0.337798595,0.425615519,1646125971
,,,
12,0.332101107,0.377514124,1646125971
,,,
13,0.304076314,0.609861314,1646125971
,,,
14,0.293525249,0.516660571,1646125971
,,,
15,0.289877534,0.457170784,1646125971
,,,
16,0.286718249,0.408828855,1646125971
,,,
17,0.269692272,0.642393112,1646125971
,,,
18,0.247358024,0.574467599,1646125971
,,,
19,0.233282089,0.528839827,1646125971
,,,
0,0.347268999,0.798998356,1646125971
,,,
1,0.408809751,0.762500226,1646125971
,,,
2,0.454172909,0.703054726,1646125971
,,,
3,0.488791257,0.649181306,1646125971
,,,
4,0.522695243,0.612987876,1646125971
,,,
5,0.388679385,0.595208228,1646125971
,,,
6,0.406804204,0.504033446,1646125971
,,,
7,0.413552999,0.446747839,1646125971
,,,
8,0.414981067,0.400595248,1646125971
,,,
9,0.342591912,0.594192147,1646125971
,,,
10,0.342878759,0.493245125,1646125971
,,,
11,0.338569403,0.43135798,1646125971
,,,
12,0.332393974,0.385026693,1646125971
,,,
13,0.302203625,0.61181581,1646125971
,,,
14,0.293272436,0.522343338,1646125971
,,,
15,0.290424496,0.465954363,1646125971
,,,
16,0.288439363,0.420621693,1646125971
,,,
17,0.265675962,0.64469564,1646125971
,,,
18,0.236323923,0.585395813,1646125971
,,,
19,0.217409641,0.544980049,1646125971
,,,
0,0.347268999,0.798998356,1646125971
,,,
1,0.408809751,0.762500226,1646125971
,,,
2,0.454172909,0.703054726,1646125971
,,,
3,0.488791257,0.649181306,1646125971
,,,
4,0.522695243,0.612987876,1646125971
,,,
5,0.388679385,0.595208228,1646125971
,,,
6,0.406804204,0.504033446,1646125971
,,,
7,0.413552999,0.446747839,1646125971
,,,
8,0.414981067,0.400595248,1646125971
,,,
9,0.342591912,0.594192147,1646125971
,,,
10,0.342878759,0.493245125,1646125971
,,,
11,0.338569403,0.43135798,1646125971
,,,
12,0.332393974,0.385026693,1646125971
,,,
13,0.302203625,0.61181581,1646125971
,,,
14,0.293272436,0.522343338,1646125971
,,,
15,0.290424496,0.465954363,1646125971
,,,
16,0.288439363,0.420621693,1646125971
,,,
17,0.265675962,0.64469564,1646125971
,,,
18,0.236323923,0.585395813,1646125971
,,,
19,0.217409641,0.544980049,1646125971
,,,
0,0.347268999,0.798998356,1646125971
,,,
1,0.408809751,0.762500226,1646125971
,,,
2,0.454172909,0.703054726,1646125971
,,,
3,0.488791257,0.649181306,1646125971
,,,
4,0.522695243,0.612987876,1646125971
,,,
5,0.388679385,0.595208228,1646125971
,,,
6,0.406804204,0.504033446,1646125971
,,,
7,0.413552999,0.446747839,1646125971
,,,
8,0.414981067,0.400595248,1646125971
,,,
9,0.342591912,0.594192147,1646125971
,,,
10,0.342878759,0.493245125,1646125971
,,,
11,0.338569403,0.43135798,1646125971
,,,
